Energy,X,Y,Z,Normal_X,Normal_Y,Normal_Z,Wavelength,Flux
1.000000,0.066958,0.444906,-0.005433,-0.723051,0.000000,0.690795,550.000000,369.026946
1.000000,0.066748,0.568099,-0.006088,-0.989592,0.000000,-0.143900,550.000000,505.063141
1.000000,0.066743,0.475514,-0.006042,-0.996376,0.000000,-0.085060,550.000000,508.525295
1.000000,0.066741,0.384912,-0.006017,-0.998577,0.000000,-0.053336,550.000000,509.648543
1.000000,0.066740,0.542173,-0.005951,-0.999556,0.000000,0.029801,550.000000,510.148318
1.000000,0.066758,0.536650,-0.005808,-0.977043,0.000000,0.213040,550.000000,498.658550
1.000000,0.066740,0.291845,-0.005983,-0.999946,0.000000,-0.010413,550.000000,510.347328
1.000000,0.067063,0.437983,-0.006610,-0.588217,0.000000,-0.808703,550.000000,300.211377
1.000000,0.067033,0.459090,-0.006587,-0.626473,0.000000,-0.779443,550.000000,319.736017
1.000000,0.066742,0.423162,-0.006022,-0.998214,0.000000,-0.059745,550.000000,509.463291
1.000000,0.066755,0.270257,-0.006128,-0.980842,0.000000,-0.194806,550.000000,500.597112
1.000000,0.066891,0.505394,-0.005512,-0.807357,0.000000,0.590063,550.000000,412.054975
1.000000,0.066783,0.532630,-0.006230,-0.945509,0.000000,-0.325596,550.000000,482.564120
1.000000,0.066905,0.392394,-0.006457,-0.789621,0.000000,-0.613594,550.000000,403.003018
1.000000,0.066742,0.535418,-0.006023,-0.998145,0.000000,-0.060888,550.000000,509.428051
1.000000,0.066960,0.474371,-0.006520,-0.719906,0.000000,-0.694071,550.000000,367.422235
1.000000,0.067142,0.492488,-0.006660,-0.488584,0.000000,-0.872517,550.000000,249.361045
1.000000,0.066901,0.315669,-0.005499,-0.794930,0.000000,0.606701,550.000000,405.712417
1.000000,0.067107,0.424397,-0.006640,-0.532007,0.000000,-0.846740,550.000000,271.523198
1.000000,0.066942,0.271254,-0.006501,-0.742253,0.000000,-0.670120,550.000000,378.827173
1.000000,0.066769,0.489152,-0.005765,-0.963721,0.000000,0.266913,550.000000,491.858926
1.000000,0.066871,0.522932,-0.005541,-0.833403,0.000000,0.552666,550.000000,425.347952
1.000000,0.066811,0.538917,-0.006301,-0.909406,0.000000,-0.415910,550.000000,464.137975
1.000000,0.066786,0.549034,-0.006240,-0.941277,0.000000,-0.337635,550.000000,480.404319
1.000000,0.066750,0.438953,-0.005850,-0.987261,0.000000,0.159106,550.000000,503.873575
1.000000,0.066917,0.326089,-0.005478,-0.774467,0.000000,0.632615,550.000000,395.268402
1.000000,0.066827,0.341568,-0.005616,-0.889486,0.000000,0.456962,550.000000,453.971434
1.000000,0.067011,0.444597,-0.005382,-0.655238,0.000000,0.755423,550.000000,334.416855
1.000000,0.066855,0.392247,-0.005566,-0.853426,0.000000,0.521214,550.000000,435.567240
1.000000,0.066804,0.491341,-0.005664,-0.918021,0.000000,0.396533,550.000000,468.534746
1.000000,0.066740,0.430003,-0.005987,-0.999885,0.000000,-0.015152,550.000000,510.316407
1.000000,0.066917,0.427713,-0.005479,-0.774813,0.000000,0.632190,550.000000,395.445189
1.000000,0.066800,0.457302,-0.006275,-0.924060,0.000000,-0.382247,550.000000,471.617129
1.000000,0.067149,0.408012,-0.006664,-0.479576,0.000000,-0.877500,550.000000,244.763669
1.000000,0.066830,0.330916,-0.006340,-0.885419,0.000000,-0.464793,550.000000,451.895969
1.000000,0.066745,0.539612,-0.005891,-0.994268,0.000000,0.106916,550.000000,507.449566
1.000000,0.067038,0.368635,-0.005359,-0.620193,0.000000,0.784449,550.000000,316.531130
1.000000,0.066924,0.272075,-0.006479,-0.766358,0.000000,-0.642414,550.000000,391.129951
1.000000,0.066856,0.309799,-0.005565,-0.852963,0.000000,0.521972,550.000000,435.330781
1.000000,0.066994,0.337247,-0.006553,-0.676654,0.000000,-0.736302,550.000000,345.347055
1.000000,0.066826,0.293420,-0.005617,-0.889957,0.000000,0.456045,550.000000,454.211769
1.000000,0.067022,0.399362,-0.005372,-0.640806,0.000000,0.767703,550.000000,327.051459
1.000000,0.066799,0.469251,-0.006272,-0.925529,0.000000,-0.378677,550.000000,472.366730
1.000000,0.066764,0.489909,-0.006167,-0.969510,0.000000,-0.245053,550.000000,494.813471
1.000000,0.066755,0.467051,-0.005824,-0.981306,0.000000,0.192451,550.000000,500.834302
1.000000,0.066742,0.485423,-0.006036,-0.996949,0.000000,-0.078059,550.000000,508.817723
1.000000,0.066753,0.498306,-0.005833,-0.983570,0.000000,0.180530,550.000000,501.989319
1.000000,0.067128,0.440148,-0.006652,-0.505711,0.000000,-0.862703,550.000000,258.102468
1.000000,0.066888,0.315712,-0.005517,-0.812108,0.000000,0.583507,550.000000,414.479769
1.000000,0.067241,0.310596,-0.005243,-0.362090,0.000000,0.932143,550.000000,184.801916
1.000000,0.067050,0.436237,-0.005350,-0.604847,0.000000,0.796342,550.000000,308.698578
1.000000,0.067088,0.327132,-0.005323,-0.556298,0.000000,0.830983,550.000000,283.920674
1.000000,0.066754,0.361540,-0.005830,-0.982819,0.000000,0.184573,550.000000,501.606154
1.000000,0.067369,0.292474,-0.006744,-0.198317,0.000000,-0.980138,550.000000,101.216282
1.000000,0.067082,0.359838,-0.006623,-0.563940,0.000000,-0.825816,550.000000,287.820726
1.000000,0.066967,0.299690,-0.006527,-0.711412,0.000000,-0.702775,550.000000,363.087125
1.000000,0.066763,0.378699,-0.005788,-0.971239,0.000000,0.238106,550.000000,495.696223
1.000000,0.067027,0.569527,-0.005368,-0.634907,0.000000,0.772588,550.000000,324.040804
1.000000,0.066905,0.433160,-0.006457,-0.789422,0.000000,-0.613850,550.000000,402.901416
1.000000,0.066810,0.566546,-0.006298,-0.911523,0.000000,-0.411249,550.000000,465.218598
1.000000,0.067069,0.386224,-0.006614,-0.580968,0.000000,-0.813926,550.000000,296.511604
1.000000,0.067138,0.374809,-0.005292,-0.493608,0.000000,0.869684,550.000000,251.925279
1.000000,0.067037,0.335959,-0.005360,-0.621324,0.000000,0.783554,550.000000,317.108266
1.000000,0.067115,0.491155,-0.005305,-0.521797,0.000000,0.853069,550.000000,266.312302
1.000000,0.067104,0.342768,-0.005312,-0.536279,0.000000,0.844041,550.000000,273.703573
1.000000,0.067072,0.370999,-0.005334,-0.577575,0.000000,0.816338,550.000000,294.779736
1.000000,0.066965,0.352122,-0.005425,-0.713392,0.000000,0.700765,550.000000,364.097655
1.000000,0.066874,0.409165,-0.006413,-0.829334,0.000000,-0.558753,550.000000,423.271323
1.000000,0.067420,0.439621,-0.005197,-0.134104,0.000000,0.990967,550.000000,68.443321
1.000000,0.066846,0.529082,-0.005581,-0.865039,0.000000,0.501704,550.000000,441.494456
1.000000,0.066740,0.485771,-0.005960,-0.999824,0.000000,0.018763,550.000000,510.285158
1.000000,0.066813,0.385381,-0.005645,-0.907225,0.000000,0.420647,550.000000,463.024750
1.000000,0.066742,0.372515,-0.006033,-0.997290,0.000000,-0.073570,550.000000,508.991897
1.000000,0.066844,0.510149,-0.005585,-0.868157,0.000000,0.496291,550.000000,443.085382
1.000000,0.066777,0.361559,-0.006212,-0.953297,0.000000,-0.302033,550.000000,486.539134
1.000000,0.066773,0.407517,-0.006201,-0.957614,0.000000,-0.288055,550.000000,488.742246
