Energy,X,Y,Z,Normal_X,Normal_Y,Normal_Z,Wavelength,Flux
1.000000,0.671980,0.098221,-0.091609,0.226136,0.000005,0.974096,550.000000,297.250575
1.000000,0.297580,0.062363,-0.022569,0.127061,-0.000007,0.991895,550.000000,393.916782
1.000000,0.912967,0.014211,-0.154169,0.289732,0.000013,0.957108,550.000000,232.362362
1.000000,0.168086,0.034345,-0.008243,0.092830,-0.000011,0.995682,550.000000,426.110134
1.000000,0.282798,0.022083,-0.020705,0.123153,-0.000007,0.992388,550.000000,397.623608
1.000000,0.229197,0.020652,-0.014441,0.108984,-0.000009,0.994044,550.000000,410.994041
1.000000,0.897674,0.008556,-0.149574,0.285689,0.000013,0.958322,550.000000,236.556105
1.000000,0.948389,0.081732,-0.165082,0.299097,0.000014,0.954223,550.000000,222.610920
1.000000,0.983054,0.085572,-0.171062,0.307868,0.000015,0.951429,550.000000,213.431542
1.000000,0.022312,0.037989,0.002512,0.054296,-0.000015,0.998525,550.000000,461.624639
1.000000,0.528813,0.013471,-0.059496,0.188184,0.000001,0.982134,550.000000,334.902647
1.000000,0.697762,0.056515,-0.095888,0.232846,0.000006,0.972514,550.000000,290.512243
1.000000,0.982584,0.026857,-0.171854,0.307815,0.000015,0.951446,550.000000,213.486872
1.000000,0.232167,0.041547,-0.014768,0.109769,-0.000009,0.993957,550.000000,410.255336
1.000000,0.728233,0.005901,-0.103316,0.240899,0.000007,0.970550,550.000000,282.391243
1.000000,0.096254,0.013036,-0.002236,0.073841,-0.000013,0.997270,550.000000,443.706562
1.000000,0.218662,0.001358,-0.012067,0.106164,-0.000009,0.994349,550.000000,413.642493
1.000000,0.162575,0.036410,-0.007733,0.091373,-0.000011,0.995817,550.000000,427.466438
1.000000,0.817495,0.071719,-0.126632,0.264496,0.000010,0.964387,550.000000,258.385475
1.000000,0.235896,0.005448,-0.015182,0.110754,-0.000009,0.993848,550.000000,409.329040
1.000000,0.542153,0.027694,-0.062077,0.191711,0.000001,0.981451,550.000000,331.436756
1.000000,0.042641,0.059374,0.001352,0.059670,-0.000015,0.998218,550.000000,456.717224
1.000000,0.330207,0.034731,-0.026893,0.135685,-0.000006,0.990752,550.000000,385.709966
1.000000,0.070521,0.012036,-0.000418,0.067039,-0.000014,0.997750,550.000000,449.964988
1.000000,0.917270,0.035102,-0.155474,0.290870,0.000013,0.956763,550.000000,231.180105
1.000000,0.413285,0.072396,-0.039211,0.157647,-0.000003,0.987496,550.000000,364.633761
1.000000,0.181609,0.050713,-0.009528,0.096405,-0.000010,0.995342,550.000000,422.776140
1.000000,0.879379,0.052973,-0.144171,0.280854,0.000012,0.959750,550.000000,241.558902
1.000000,0.830069,0.025618,-0.130103,0.267819,0.000011,0.963469,550.000000,254.980252
1.000000,0.902756,0.001491,-0.150473,0.286987,0.000013,0.957934,550.000000,235.210495
1.000000,0.679951,0.038707,-0.091669,0.228137,0.000006,0.973629,550.000000,295.243966
1.000000,0.963703,0.051979,-0.169917,0.303144,0.000015,0.952945,550.000000,218.380864
1.000000,0.053129,0.040205,0.000710,0.062442,-0.000014,0.998049,550.000000,454.180488
1.000000,0.276173,0.015964,-0.019889,0.121401,-0.000007,0.992604,550.000000,399.281987
1.000000,0.666558,0.084726,-0.088556,0.224598,0.000005,0.974452,550.000000,298.792313
1.000000,0.103451,0.077244,-0.002775,0.075746,-0.000013,0.997127,550.000000,441.950060
1.000000,0.287705,0.013454,-0.021317,0.124449,-0.000007,0.992226,550.000000,396.394579
1.000000,0.926166,0.092617,-0.158192,0.293223,0.000014,0.956044,550.000000,228.733050
1.000000,0.551543,0.076349,-0.063923,0.194194,0.000002,0.980963,550.000000,328.992026
1.000000,0.414360,0.067342,-0.039383,0.157931,-0.000003,0.987450,550.000000,364.359507
1.000000,0.933227,0.028643,-0.160364,0.295088,0.000014,0.955470,550.000000,226.792033
1.000000,0.182446,0.019856,-0.009609,0.096625,-0.000010,0.995321,550.000000,422.570476
1.000000,0.176657,0.073485,-0.009051,0.095097,-0.000010,0.995468,550.000000,423.996850
1.000000,0.973397,0.070305,-0.173016,0.305707,0.000015,0.952125,550.000000,215.697037
1.000000,0.056022,0.072308,0.000529,0.063208,-0.000014,0.998000,550.000000,453.478987
1.000000,0.014258,0.018382,0.002941,0.052166,-0.000015,0.998638,550.000000,463.565270
1.000000,0.079869,0.032426,-0.001058,0.069510,-0.000013,0.997581,550.000000,447.693596
1.000000,0.213000,0.044685,-0.012700,0.104703,-0.000009,0.994504,550.000000,415.013021
1.000000,0.129498,0.062090,-0.004844,0.082630,-0.000012,0.996580,550.000000,435.584915
1.000000,0.565408,0.045009,-0.066695,0.197858,0.000002,0.980231,550.000000,325.379196
1.000000,0.244898,0.093550,-0.016195,0.113136,-0.000008,0.993579,550.000000,407.086197
1.000000,0.412420,0.083496,-0.039073,0.157419,-0.000003,0.987532,550.000000,364.854194
1.000000,0.254245,0.068042,-0.017271,0.115606,-0.000008,0.993295,550.000000,404.757516
1.000000,0.147389,0.082377,-0.006370,0.087360,-0.000011,0.996177,550.000000,431.197594
1.000000,0.465412,0.012700,-0.047907,0.171425,-0.000001,0.985197,550.000000,351.281415
1.000000,0.628727,0.091334,-0.080041,0.214598,0.000004,0.976703,550.000000,308.781069
1.000000,0.583279,0.079713,-0.070347,0.202584,0.000003,0.979265,550.000000,320.709383
1.000000,0.966559,0.095678,-0.170828,0.303901,0.000015,0.952704,550.000000,217.589367
1.000000,0.108289,0.011844,-0.003146,0.077023,-0.000013,0.997029,550.000000,440.771319
1.000000,0.572765,0.090278,-0.068188,0.199805,0.000002,0.979836,550.000000,323.457056
1.000000,0.079755,0.087759,-0.001049,0.069482,-0.000013,0.997583,550.000000,447.719634
1.000000,0.370581,0.027920,-0.032644,0.146357,-0.000004,0.989232,550.000000,375.499840
1.000000,0.186442,0.035209,-0.009999,0.097682,-0.000010,0.995218,550.000000,421.583694
1.000000,0.475255,0.060410,-0.049633,0.174028,-0.000001,0.984741,550.000000,348.747198
1.000000,0.739443,0.020512,-0.106117,0.243862,0.000008,0.969810,550.000000,279.393378
1.000000,0.710279,0.061125,-0.098907,0.236154,0.000007,0.971716,550.000000,287.179896
1.000000,0.202681,0.091021,-0.011628,0.101976,-0.000010,0.994787,550.000000,417.567604
1.000000,0.711682,0.034279,-0.099248,0.236524,0.000007,0.971626,550.000000,286.806946
1.000000,0.032578,0.018922,0.001940,0.057009,-0.000015,0.998374,550.000000,459.149272
1.000000,0.799259,0.086536,-0.121679,0.259676,0.000010,0.965696,550.000000,263.314283
1.000000,0.305199,0.039421,-0.023553,0.129075,-0.000006,0.991635,550.000000,392.004352
1.000000,0.691685,0.030753,-0.094438,0.231238,0.000006,0.972897,550.000000,292.128659
1.000000,0.422106,0.012351,-0.040630,0.159977,-0.000003,0.987121,550.000000,362.382736
1.000000,0.983312,0.045545,-0.170578,0.307891,0.000015,0.951422,550.000000,213.407269
1.000000,0.010824,0.091599,0.003120,0.051261,-0.000016,0.998685,550.000000,464.389689
1.000000,0.134685,0.042805,-0.005278,0.084001,-0.000012,0.996466,550.000000,434.314875
1.000000,0.862775,0.031047,-0.139353,0.276464,0.000012,0.961024,550.000000,246.089398
1.000000,0.099995,0.050505,-0.002514,0.074831,-0.000013,0.997196,550.000000,442.793633
1.000000,0.208897,0.065514,-0.012270,0.103619,-0.000009,0.994617,550.000000,416.029150
1.000000,0.000136,0.031453,0.000236,0.048478,-0.000016,0.998824,550.000000,466.920986
1.000000,0.745419,0.075780,-0.107626,0.245444,0.000008,0.969411,550.000000,277.791734
1.000000,0.253969,0.033378,-0.017240,0.115532,-0.000008,0.993304,550.000000,404.827381
1.000000,0.882774,0.064994,-0.145166,0.281752,0.000012,0.959487,550.000000,240.630886
1.000000,0.646054,0.058745,-0.083890,0.219177,0.000005,0.975685,550.000000,304.213839
1.000000,0.365242,0.004605,-0.031858,0.144945,-0.000004,0.989440,550.000000,376.854235
1.000000,0.116717,0.050747,-0.003806,0.079251,-0.000012,0.996855,550.000000,438.711816
1.000000,0.741916,0.064027,-0.106740,0.244517,0.000008,0.969645,550.000000,278.730177
1.000000,0.982194,0.072533,-0.172529,0.307776,0.000015,0.951459,550.000000,213.528533
1.000000,0.483202,0.004309,-0.051046,0.176127,-0.000001,0.984367,550.000000,346.701100
1.000000,0.481910,0.009624,-0.050815,0.175785,-0.000001,0.984428,550.000000,347.034134
1.000000,0.603483,0.005963,-0.074584,0.207922,0.000003,0.978145,550.000000,315.418746
1.000000,0.442751,0.098305,-0.043653,0.165420,-0.000002,0.986223,550.000000,357.112685
1.000000,0.322591,0.047659,-0.025857,0.133672,-0.000006,0.991026,550.000000,387.629048
1.000000,0.917096,0.038228,-0.155421,0.290824,0.000013,0.956777,550.000000,231.227882
1.000000,0.870978,0.052563,-0.141723,0.278634,0.000012,0.960397,550.000000,243.852104
1.000000,0.029862,0.001344,-0.000390,0.056328,-0.000015,0.998412,550.000000,459.771408
1.000000,0.107641,0.073131,-0.003095,0.076853,-0.000013,0.997042,550.000000,440.927822
1.000000,0.020943,0.006872,0.002586,0.053933,-0.000015,0.998545,550.000000,461.955497
1.000000,0.137604,0.028302,-0.005525,0.084772,-0.000012,0.996400,550.000000,433.599624
1.000000,0.781909,0.087004,-0.117058,0.255090,0.000009,0.966917,550.000000,267.992100
1.000000,0.313606,0.038356,-0.024657,0.131297,-0.000006,0.991343,550.000000,389.890889
1.000000,0.643092,0.061331,-0.083226,0.218394,0.000004,0.975861,550.000000,304.995486
1.000000,0.066540,0.007415,-0.000153,0.065986,-0.000014,0.997821,550.000000,450.930977
1.000000,0.113467,0.029024,-0.003549,0.078392,-0.000012,0.996923,550.000000,439.506422
1.000000,0.310763,0.011094,-0.024281,0.130544,-0.000006,0.991442,550.000000,390.606790
1.000000,0.297959,0.075848,-0.022617,0.127162,-0.000007,0.991882,550.000000,393.821192
1.000000,0.571473,0.008226,-0.067924,0.199461,0.000002,0.979906,550.000000,323.797192
1.000000,0.361419,0.020460,-0.031300,0.143935,-0.000005,0.989587,550.000000,377.822315
1.000000,0.724211,0.085748,-0.102321,0.239838,0.000007,0.970813,550.000000,283.463083
1.000000,0.983219,0.080744,-0.170765,0.307885,0.000015,0.951424,550.000000,213.414196
1.000000,0.103849,0.001032,-0.003188,0.075856,-0.000013,0.997119,550.000000,441.848239
1.000000,0.547402,0.069253,-0.063106,0.193100,0.000001,0.981179,550.000000,330.070018
1.000000,0.564057,0.085196,-0.066423,0.197503,0.000002,0.980302,550.000000,325.730427
1.000000,0.310115,0.094745,-0.024195,0.130376,-0.000006,0.991465,550.000000,390.767262
1.000000,0.731571,0.039698,-0.104147,0.241782,0.000007,0.970331,550.000000,281.498155
1.000000,0.060898,0.027912,0.000216,0.064495,-0.000014,0.997918,550.000000,452.298721
1.000000,0.232640,0.000145,-0.013505,0.109855,-0.000009,0.993948,550.000000,410.174666
1.000000,0.828294,0.095152,-0.129611,0.267352,0.000010,0.963599,550.000000,255.459107
1.000000,0.048495,0.077865,0.000998,0.061218,-0.000014,0.998124,550.000000,455.300864
1.000000,0.647211,0.079077,-0.084150,0.219483,0.000005,0.975616,550.000000,303.907759
1.000000,0.725770,0.027235,-0.102706,0.240248,0.000007,0.970711,550.000000,283.048432
1.000000,0.041214,0.033999,0.001437,0.059292,-0.000015,0.998241,550.000000,457.062813
1.000000,0.067214,0.053846,-0.000197,0.066166,-0.000014,0.997809,550.000000,450.766152
1.000000,0.558213,0.019409,-0.065250,0.195956,0.000002,0.980613,550.000000,327.256177
1.000000,0.567529,0.063644,-0.067124,0.198420,0.000002,0.980117,550.000000,324.824944
1.000000,0.384938,0.020131,-0.034796,0.150152,-0.000004,0.988663,550.000000,371.854908
1.000000,0.758133,0.044326,-0.110868,0.248804,0.000008,0.968554,550.000000,274.384420
1.000000,0.138601,0.061632,-0.005610,0.085037,-0.000012,0.996378,550.000000,433.354233
1.000000,0.890411,0.034398,-0.147417,0.283770,0.000012,0.958892,550.000000,238.543423
1.000000,0.632716,0.029278,-0.080919,0.215650,0.000004,0.976471,550.000000,307.732368
1.000000,0.244157,0.052357,-0.016111,0.112939,-0.000008,0.993602,550.000000,407.272012
1.000000,0.376458,0.001791,-0.032518,0.147872,-0.000004,0.989007,550.000000,374.046475
1.000000,0.573961,0.082635,-0.068432,0.200121,0.000002,0.979771,550.000000,323.144968
1.000000,0.293978,0.031421,-0.022109,0.126108,-0.000007,0.992017,550.000000,394.821404
1.000000,0.170431,0.015169,-0.008462,0.093449,-0.000011,0.995624,550.000000,425.532975
1.000000,0.374439,0.000328,-0.032201,0.147337,-0.000004,0.989086,550.000000,374.559572
1.000000,0.493877,0.068782,-0.052972,0.178951,-0.000000,0.983858,550.000000,343.944865
1.000000,0.685377,0.091733,-0.092945,0.229573,0.000006,0.973291,550.000000,293.802336
1.000000,0.617347,0.022777,-0.077558,0.211587,0.000004,0.977359,550.000000,311.777360
1.000000,0.982495,0.014916,-0.172029,0.307807,0.000015,0.951449,550.000000,213.495442
1.000000,0.527553,0.075776,-0.059255,0.187853,0.000001,0.982197,550.000000,335.227764
1.000000,0.383647,0.081380,-0.034600,0.149813,-0.000004,0.988714,550.000000,372.181253
1.000000,0.472282,0.010850,-0.049109,0.173241,-0.000001,0.984880,550.000000,349.513978
1.000000,0.076676,0.083914,-0.000836,0.068668,-0.000014,0.997640,550.000000,448.468011
1.000000,0.131968,0.045145,-0.005050,0.083283,-0.000012,0.996526,550.000000,434.980346
1.000000,0.401329,0.069641,-0.037322,0.154486,-0.000003,0.987995,550.000000,367.682569
1.000000,0.853513,0.024991,-0.136701,0.274016,0.000011,0.961725,550.000000,248.611696
1.000000,0.081214,0.061660,-0.001151,0.069867,-0.000013,0.997556,550.000000,447.365811
1.000000,0.489368,0.014336,-0.052155,0.177757,-0.000000,0.984074,550.000000,345.110549
1.000000,0.763195,0.027631,-0.112172,0.250141,0.000008,0.968209,550.000000,273.026085
1.000000,0.237604,0.090994,-0.015372,0.111208,-0.000008,0.993797,550.000000,408.901787
1.000000,0.452541,0.037873,-0.045690,0.168023,-0.000002,0.985783,550.000000,354.587538
1.000000,0.260686,0.023215,-0.018027,0.117308,-0.000008,0.993096,550.000000,403.151832
1.000000,0.784464,0.074985,-0.117733,0.255765,0.000009,0.966739,550.000000,267.304439
1.000000,0.048356,0.065550,0.001006,0.061181,-0.000014,0.998127,550.000000,455.334780
1.000000,0.105926,0.071766,-0.002963,0.076400,-0.000013,0.997077,550.000000,441.346344
1.000000,0.802568,0.032255,-0.122570,0.260549,0.000010,0.965461,550.000000,262.422705
1.000000,0.193213,0.045961,-0.010670,0.099472,-0.000010,0.995040,550.000000,419.910519
1.000000,0.015742,0.039908,0.002864,0.052559,-0.000015,0.998618,550.000000,463.207301
1.000000,0.742644,0.084553,-0.106924,0.244711,0.000008,0.969596,550.000000,278.534687
1.000000,0.026914,0.099781,-0.000334,0.055552,-0.000015,0.998456,550.000000,460.478716
1.000000,0.552876,0.014590,-0.064188,0.194545,0.000002,0.980894,550.000000,328.646638
1.000000,0.807856,0.098626,-0.125358,0.262040,0.000010,0.965057,550.000000,260.899015
1.000000,0.664372,0.041893,-0.088053,0.224019,0.000005,0.974585,550.000000,299.372190
1.000000,0.469161,0.071571,-0.048561,0.172417,-0.000001,0.985024,550.000000,350.315443
1.000000,0.691908,0.086070,-0.094491,0.231299,0.000006,0.972883,550.000000,292.067770
1.000000,0.820342,0.091144,-0.127414,0.265250,0.000010,0.964180,550.000000,257.613882
1.000000,0.584024,0.023894,-0.070501,0.202779,0.000003,0.979225,550.000000,320.516089
1.000000,0.579881,0.085737,-0.069646,0.201686,0.000002,0.979450,550.000000,321.597843
1.000000,0.841803,0.030416,-0.133385,0.270921,0.000011,0.962602,550.000000,251.795247
1.000000,0.833271,0.089707,-0.130995,0.268667,0.000011,0.963233,550.000000,254.109600
1.000000,0.306987,0.089210,-0.023786,0.129549,-0.000006,0.991573,550.000000,391.553606
1.000000,0.516116,0.072457,-0.057086,0.184830,0.000000,0.982771,550.000000,338.193065
1.000000,0.167116,0.026152,-0.008152,0.092573,-0.000011,0.995706,550.000000,426.349030
1.000000,0.449557,0.067714,-0.045183,0.167235,-0.000002,0.985917,550.000000,355.352369
1.000000,0.609238,0.087939,-0.075812,0.209446,0.000003,0.977820,550.000000,313.905716
1.000000,0.828295,0.071132,-0.129611,0.267351,0.000010,0.963599,550.000000,255.459673
1.000000,0.631823,0.048058,-0.080722,0.215415,0.000004,0.976523,550.000000,307.966876
1.000000,0.706148,0.016237,-0.097905,0.235061,0.000007,0.971981,550.000000,288.281697
1.000000,0.180536,0.060901,-0.009424,0.096122,-0.000010,0.995370,550.000000,423.040623
1.000000,0.756501,0.064817,-0.110449,0.248373,0.000008,0.968664,550.000000,274.821581
1.000000,0.600013,0.078280,-0.073848,0.207007,0.000003,0.978339,550.000000,316.326752
1.000000,0.409764,0.084185,-0.038651,0.156717,-0.000003,0.987644,550.000000,365.531690
1.000000,0.596769,0.054948,-0.073164,0.206149,0.000003,0.978521,550.000000,317.177802
1.000000,0.101982,0.035781,-0.002664,0.075356,-0.000013,0.997157,550.000000,442.309540
1.000000,0.609426,0.082829,-0.075853,0.209495,0.000003,0.977810,550.000000,313.856543
1.000000,0.527370,0.015359,-0.059220,0.187803,0.000001,0.982207,550.000000,335.277181
1.000000,0.731468,0.099684,-0.105999,0.241873,0.000007,0.970308,550.000000,281.406082
1.000000,0.495519,0.040934,-0.053271,0.179384,-0.000000,0.983779,550.000000,343.521675
1.000000,0.205500,0.095482,-0.011918,0.102722,-0.000009,0.994710,550.000000,416.869678
1.000000,0.039572,0.007606,0.001534,0.058858,-0.000015,0.998266,550.000000,457.460354
1.000000,0.535914,0.081113,-0.060864,0.190063,0.000001,0.981772,550.000000,333.056875
1.000000,0.732261,0.047628,-0.104319,0.241965,0.000007,0.970285,550.000000,281.313642
1.000000,0.893636,0.099994,-0.148019,0.284599,0.000013,0.958647,550.000000,237.685322
1.000000,0.108956,0.014528,-0.003198,0.077199,-0.000013,0.997016,550.000000,440.608580
1.000000,0.039706,0.055319,0.001526,0.058894,-0.000015,0.998264,550.000000,457.426662
1.000000,0.335536,0.019346,-0.027626,0.137093,-0.000005,0.990558,550.000000,384.366212
1.000000,0.546137,0.080852,-0.062857,0.192765,0.000001,0.981245,550.000000,330.399052
1.000000,0.260817,0.049711,-0.018042,0.117343,-0.000008,0.993091,550.000000,403.118528
1.000000,0.484959,0.033550,-0.051361,0.176592,-0.000001,0.984284,550.000000,346.247187
1.000000,0.586710,0.038423,-0.071059,0.203489,0.000003,0.979077,550.000000,319.812908
1.000000,0.258817,0.099142,-0.016399,0.116773,-0.000008,0.993159,550.000000,403.656877
1.000000,0.404507,0.084653,-0.037820,0.155327,-0.000003,0.987863,550.000000,366.872159
1.000000,0.780326,0.070085,-0.116641,0.254671,0.000009,0.967028,550.000000,268.418705
1.000000,0.157748,0.042752,-0.007293,0.090097,-0.000011,0.995933,550.000000,428.653650
1.000000,0.935069,0.037341,-0.160933,0.295575,0.000014,0.955320,550.000000,226.284524
1.000000,0.510868,0.001372,-0.056477,0.183458,0.000000,0.983028,550.000000,339.536812
1.000000,0.729877,0.020081,-0.103725,0.241334,0.000007,0.970442,550.000000,281.951544
1.000000,0.972102,0.009071,-0.172599,0.305363,0.000015,0.952236,550.000000,216.057653
1.000000,0.332821,0.067881,-0.027251,0.136377,-0.000005,0.990657,550.000000,385.049898
1.000000,0.228942,0.060311,-0.014413,0.108917,-0.000009,0.994051,550.000000,411.056208
1.000000,0.561093,0.067389,-0.065827,0.196719,0.000002,0.980460,550.000000,326.503747
1.000000,0.526563,0.072041,-0.059066,0.187591,0.000001,0.982247,550.000000,335.484660
1.000000,0.471514,0.085458,-0.048974,0.173040,-0.000001,0.984915,550.000000,349.709390
1.000000,0.652458,0.099377,-0.087036,0.220968,0.000005,0.975281,550.000000,302.424260
1.000000,0.082276,0.044447,-0.001226,0.070147,-0.000013,0.997537,550.000000,447.108047
1.000000,0.009369,0.051435,0.003194,0.050875,-0.000016,0.998705,550.000000,464.740790
1.000000,0.007438,0.088601,0.003292,0.050366,-0.000016,0.998731,550.000000,465.204140
1.000000,0.028272,0.069429,0.002184,0.055872,-0.000015,0.998438,550.000000,460.186777
1.000000,0.042686,0.000958,-0.000695,0.059713,-0.000015,0.998216,550.000000,456.678418
1.000000,0.043585,0.021350,0.001295,0.059919,-0.000015,0.998203,550.000000,456.489996
1.000000,0.857076,0.082712,-0.137719,0.274960,0.000011,0.961456,550.000000,247.640011
1.000000,0.398411,0.032013,-0.036867,0.153714,-0.000003,0.988115,550.000000,368.426893
1.000000,0.375007,0.089405,-0.033301,0.147529,-0.000004,0.989058,550.000000,374.375057
1.000000,0.310394,0.022352,-0.024233,0.130447,-0.000006,0.991455,550.000000,390.699220
1.000000,0.127796,0.047528,-0.004703,0.082180,-0.000012,0.996618,550.000000,436.001983
1.000000,0.584828,0.083826,-0.070668,0.202993,0.000003,0.979180,550.000000,320.303976
1.000000,0.665377,0.028400,-0.088284,0.224284,0.000005,0.974524,550.000000,299.106483
1.000000,0.641671,0.039514,-0.082908,0.218018,0.000004,0.975945,550.000000,305.370915
1.000000,0.326554,0.051462,-0.026394,0.134720,-0.000006,0.990884,550.000000,386.630470
1.000000,0.262689,0.075724,-0.018264,0.117838,-0.000008,0.993033,550.000000,402.650419
1.000000,0.744484,0.030069,-0.107389,0.245195,0.000008,0.969474,550.000000,278.043677
1.000000,0.699174,0.021996,-0.096226,0.233218,0.000006,0.972425,550.000000,290.137846
1.000000,0.232415,0.008044,-0.014796,0.109834,-0.000009,0.993950,550.000000,410.194515
1.000000,0.860318,0.092614,-0.138648,0.275817,0.000012,0.961210,550.000000,246.756933
1.000000,0.306697,0.015702,-0.023748,0.129470,-0.000006,0.991583,550.000000,391.628578
1.000000,0.710567,0.000489,-0.100869,0.236344,0.000007,0.971670,550.000000,286.989216
1.000000,0.173851,0.070163,-0.008784,0.094355,-0.000010,0.995539,550.000000,424.688626
1.000000,0.046997,0.067269,0.001089,0.060822,-0.000014,0.998149,550.000000,455.663519
1.000000,0.026115,0.025270,0.002303,0.055301,-0.000015,0.998470,550.000000,460.708164
1.000000,0.088280,0.080893,-0.001653,0.071735,-0.000013,0.997424,550.000000,445.646320
1.000000,0.069509,0.089600,-0.000350,0.066774,-0.000014,0.997768,550.000000,450.208269
1.000000,0.121877,0.074339,-0.004220,0.080616,-0.000012,0.996745,550.000000,437.449616
1.000000,0.962688,0.068394,-0.169595,0.302876,0.000015,0.953030,550.000000,218.661152
1.000000,0.415898,0.038265,-0.039629,0.158337,-0.000003,0.987385,550.000000,363.967625
1.000000,0.137707,0.070196,-0.005533,0.084801,-0.000012,0.996398,550.000000,433.573190
1.000000,0.613812,0.066760,-0.076795,0.210654,0.000004,0.977561,550.000000,312.705003
1.000000,0.978146,0.001034,-0.171005,0.306688,0.000015,0.951810,550.000000,214.669473
1.000000,0.659439,0.061658,-0.086923,0.222715,0.000005,0.974884,550.000000,300.676922
1.000000,0.077296,0.021673,-0.000880,0.068830,-0.000014,0.997628,550.000000,448.319221
1.000000,0.968708,0.009884,-0.171513,0.304466,0.000015,0.952523,550.000000,216.997259
1.000000,0.194429,0.011233,-0.010792,0.099793,-0.000010,0.995008,550.000000,419.610962
1.000000,0.604164,0.001619,-0.076075,0.208175,0.000003,0.978092,550.000000,315.168206
1.000000,0.877588,0.073356,-0.143648,0.280381,0.000012,0.959889,550.000000,242.047326
1.000000,0.384625,0.036990,-0.034749,0.150070,-0.000004,0.988675,550.000000,371.933851
1.000000,0.343527,0.040958,-0.028741,0.139206,-0.000005,0.990263,550.000000,382.348061
1.000000,0.887358,0.059489,-0.146516,0.282964,0.000012,0.959131,550.000000,239.377796
1.000000,0.202455,0.026064,-0.011605,0.101915,-0.000010,0.994793,550.000000,417.625297
1.000000,0.240732,0.038340,-0.015724,0.112033,-0.000008,0.993704,550.000000,408.125117
1.000000,0.870371,0.099781,-0.141793,0.278492,0.000012,0.960439,550.000000,243.998466
1.000000,0.597107,0.059863,-0.073235,0.206239,0.000003,0.978502,550.000000,317.088922
1.000000,0.002819,0.036654,0.003522,0.049143,-0.000016,0.998792,550.000000,466.315944
1.000000,0.150901,0.049921,-0.006680,0.088288,-0.000011,0.996095,550.000000,430.336193
1.000000,0.491132,0.028567,-0.052474,0.178224,-0.000000,0.983990,550.000000,344.654821
1.000000,0.740400,0.051101,-0.106358,0.244116,0.000008,0.969746,550.000000,279.136474
1.000000,0.304933,0.016994,-0.023518,0.129003,-0.000006,0.991644,550.000000,392.071895
1.000000,0.290463,0.023089,-0.021664,0.125179,-0.000007,0.992134,550.000000,395.703033
1.000000,0.460024,0.074447,-0.046973,0.170002,-0.000001,0.985444,550.000000,352.664666
1.000000,0.822565,0.094032,-0.128026,0.265837,0.000010,0.964018,550.000000,257.011690
1.000000,0.015303,0.050468,0.002887,0.052443,-0.000015,0.998624,550.000000,463.312884
1.000000,0.618707,0.024021,-0.077853,0.211947,0.000004,0.977281,550.000000,311.419587
1.000000,0.940277,0.098896,-0.160643,0.296811,0.000014,0.954936,550.000000,224.996410
1.000000,0.818343,0.062999,-0.126864,0.264720,0.000010,0.964325,550.000000,258.156194
1.000000,0.138718,0.063412,-0.005620,0.085068,-0.000012,0.996375,550.000000,433.325695
1.000000,0.031396,0.056723,0.002007,0.056698,-0.000015,0.998391,550.000000,459.433438
1.000000,0.778980,0.032095,-0.116286,0.254314,0.000009,0.967122,550.000000,268.782228
1.000000,0.279345,0.021734,-0.020278,0.122240,-0.000007,0.992501,550.000000,398.488059
1.000000,0.509580,0.073234,-0.055862,0.183102,0.000000,0.983094,550.000000,339.885276
1.000000,0.294008,0.099089,-0.020701,0.126072,-0.000007,0.992021,550.000000,394.856051
1.000000,0.812670,0.034297,-0.125312,0.263220,0.000010,0.964736,550.000000,259.691999
1.000000,0.426727,0.063653,-0.041382,0.161200,-0.000002,0.986922,550.000000,361.200024
1.000000,0.849542,0.038125,-0.135573,0.272967,0.000011,0.962023,550.000000,249.691411
1.000000,0.982410,0.050039,-0.172140,0.307797,0.000015,0.951452,550.000000,213.506635
1.000000,0.604266,0.086639,-0.074751,0.208132,0.000003,0.978101,550.000000,315.210728
1.000000,0.229835,0.084356,-0.014511,0.109154,-0.000009,0.994025,550.000000,410.833553
1.000000,0.846124,0.067548,-0.134605,0.272064,0.000011,0.962279,550.000000,250.619784
1.000000,0.355209,0.005090,-0.030402,0.142293,-0.000005,0.989825,550.000000,379.395194
1.000000,0.482015,0.098214,-0.050882,0.175818,-0.000001,0.984423,550.000000,347.002026
1.000000,0.551952,0.060796,-0.064004,0.194302,0.000002,0.980942,550.000000,328.885931
1.000000,0.233747,0.055346,-0.014942,0.110187,-0.000009,0.993911,550.000000,409.862132
1.000000,0.816691,0.010818,-0.126411,0.264282,0.000010,0.964445,550.000000,258.604938
1.000000,0.723956,0.040565,-0.102258,0.239769,0.000007,0.970830,550.000000,283.532468
1.000000,0.982112,0.060308,-0.172659,0.307766,0.000015,0.951462,550.000000,213.538951
1.000000,0.666507,0.018502,-0.088544,0.224582,0.000005,0.974455,550.000000,298.807736
1.000000,0.629641,0.027778,-0.080241,0.214838,0.000004,0.976650,550.000000,308.542221
1.000000,0.351663,0.010047,-0.029894,0.141356,-0.000005,0.989959,550.000000,380.292234
1.000000,0.116047,0.063784,-0.003753,0.079075,-0.000012,0.996869,550.000000,438.875260
1.000000,0.497454,0.063162,-0.053624,0.179896,-0.000000,0.983686,550.000000,343.021169
1.000000,0.113793,0.081951,-0.003574,0.078479,-0.000012,0.996916,550.000000,439.425420
1.000000,0.205817,0.039153,-0.011951,0.102804,-0.000009,0.994702,550.000000,416.792673
