Energy,X,Y,Z,Normal_X,Normal_Y,Normal_Z,Wavelength,Flux
1.000000,-0.138371,-0.141044,0.473370,-0.276741,-0.480472,0.832202,550.000000,113.262739
1.000000,-0.179833,0.806919,0.602376,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.174837,0.439532,0.794667,-0.349673,-0.468436,0.811355,550.000000,110.425366
1.000000,0.402807,0.406784,0.576902,0.805615,-0.296220,0.513068,550.000000,69.828549
1.000000,-0.170688,0.553783,0.862394,-0.341375,-0.469964,0.814001,550.000000,110.785501
1.000000,-0.298573,0.615387,0.818405,-0.597145,-0.401066,0.694668,550.000000,94.544249
1.000000,-0.277152,0.273026,0.638169,-0.554304,-0.416157,0.720806,550.000000,98.101631
1.000000,-0.032578,-0.090589,0.523822,-0.065156,-0.498938,0.864185,550.000000,117.615603
1.000000,0.273980,0.677749,0.826105,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.091769,-0.060841,0.532416,-0.183538,-0.491506,0.851314,550.000000,115.863817
1.000000,-0.039200,0.443736,0.831764,-0.078401,-0.498461,0.863360,550.000000,117.503255
1.000000,0.397149,0.527650,0.655395,0.794299,-0.303764,0.526134,550.000000,71.606835
1.000000,-0.326707,0.353089,0.640910,-0.653414,-0.378500,0.655582,550.000000,89.224687
1.000000,-0.408262,-0.007685,0.328874,-0.816524,-0.288656,0.499966,550.000000,68.045404
1.000000,0.355703,0.692105,0.801239,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.222597,1.081097,0.127485,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.298992,-0.132160,0.386448,0.597983,-0.400754,0.694127,550.000000,94.470666
1.000000,0.401194,0.394468,0.572311,0.802387,-0.298402,0.516847,550.000000,70.342892
1.000000,-0.207541,0.809391,0.598093,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.326872,0.761129,0.681686,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.099682,0.649662,0.874753,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.385380,0.151680,0.455417,0.770760,-0.318563,0.551766,550.000000,75.095421
1.000000,-0.372085,0.808711,0.599272,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.489342,0.222492,0.247026,-0.978685,-0.102685,0.177855,550.000000,24.206095
1.000000,-0.397461,0.171916,0.449542,-0.794921,-0.303356,0.525429,550.000000,71.510830
1.000000,-0.328640,0.684307,0.814745,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.016935,1.060913,0.162445,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.353935,0.578943,0.742060,0.707870,-0.353171,0.611711,550.000000,83.253830
1.000000,0.464373,0.884095,0.468702,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.106494,1.079092,0.130958,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.237719,0.825757,0.569747,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.163146,1.089197,0.113455,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.115561,1.076387,0.135643,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.473641,0.815485,0.587539,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.254624,-0.122040,0.426420,-0.509248,-0.430310,0.745319,550.000000,101.437882
1.000000,-0.171047,0.610528,0.895005,-0.342094,-0.469833,0.813775,550.000000,110.754711
1.000000,-0.158334,0.367972,0.760086,-0.316668,-0.474268,0.821457,550.000000,111.800254
1.000000,-0.082100,1.026813,0.221508,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.408416,0.066475,0.371439,-0.816832,-0.288438,0.499589,550.000000,67.994035
1.000000,0.401432,0.894692,0.450348,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.326094,0.887412,0.462957,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.345779,0.104521,0.477377,0.691559,-0.361160,0.625548,550.000000,85.137041
1.000000,0.364354,0.273530,0.553306,0.728708,-0.342412,0.593076,550.000000,80.717591
1.000000,-0.432620,-0.094941,0.234644,-0.865240,-0.250679,0.434188,550.000000,59.092999
1.000000,-0.137099,0.505112,0.846849,-0.274197,-0.480837,0.832834,550.000000,113.348661
1.000000,-0.262290,0.713737,0.763771,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.289346,0.121628,0.541078,0.578692,-0.407773,0.706284,550.000000,96.125205
1.000000,-0.075134,-0.141330,0.489198,-0.150269,-0.494323,0.856192,550.000000,116.527709
1.000000,-0.461348,0.108295,0.285109,-0.922696,-0.192764,0.333878,550.000000,45.440731
1.000000,0.309323,0.700814,0.786155,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.212776,1.028206,0.219094,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.013801,0.397371,0.806552,-0.027602,-0.499809,0.865695,550.000000,117.821148
1.000000,-0.120380,0.203461,0.677836,-0.240759,-0.485292,0.840551,550.000000,114.399007
1.000000,-0.359204,0.397238,0.630963,-0.718408,-0.347811,0.602426,550.000000,81.990196
1.000000,0.133286,1.028277,0.218971,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.272225,0.610927,0.836997,-0.544449,-0.419397,0.726417,550.000000,98.865319
1.000000,0.262511,0.365354,0.702313,0.525023,-0.425544,0.737064,550.000000,100.314424
1.000000,-0.032800,0.532538,0.883568,-0.065600,-0.498923,0.864160,550.000000,117.612174
1.000000,-0.440254,0.589978,0.614307,-0.880507,-0.237016,0.410524,550.000000,55.872349
1.000000,0.291157,0.022638,0.482435,0.582314,-0.406482,0.704048,550.000000,95.820889
1.000000,-0.358876,0.279110,0.563152,-0.717753,-0.348149,0.603012,550.000000,82.069899
1.000000,-0.459813,0.030729,0.244521,-0.919626,-0.196397,0.340170,550.000000,46.297090
1.000000,-0.298083,0.995195,0.276271,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.363234,-0.042948,0.371959,-0.726468,-0.343600,0.595133,550.000000,80.997573
1.000000,0.047609,1.019699,0.233829,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.240134,0.682857,0.817257,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.156106,0.575728,0.880887,-0.312213,-0.475006,0.822735,550.000000,111.974197
1.000000,0.036618,1.053926,0.174546,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.456220,0.543255,0.549906,0.912440,-0.204605,0.354386,550.000000,48.231950
1.000000,-0.145424,0.375787,0.769352,-0.290849,-0.478384,0.828586,550.000000,112.770586
1.000000,-0.289730,0.361921,0.679497,-0.579459,-0.407501,0.705812,550.000000,96.060976
1.000000,-0.057429,0.271885,0.730502,-0.114858,-0.496691,0.860294,550.000000,117.086014
1.000000,-0.435838,0.796692,0.620089,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.106800,-0.089230,0.512509,-0.213599,-0.488461,0.846039,550.000000,115.145874
1.000000,-0.051415,0.142891,0.656788,-0.102830,-0.497349,0.861435,550.000000,117.241240
1.000000,-0.057931,0.499487,0.861841,-0.115863,-0.496633,0.860193,550.000000,117.072260
1.000000,-0.316720,0.865102,0.501599,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.346756,-0.126158,0.343112,0.693513,-0.360222,0.623923,550.000000,84.915935
1.000000,0.477027,0.028516,0.189457,0.954055,-0.149816,0.259489,550.000000,35.316494
1.000000,-0.351479,0.347604,0.611319,-0.702958,-0.355616,0.615944,550.000000,83.830040
1.000000,-0.034200,0.725979,0.742568,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.237428,0.256536,0.656216,-0.474856,-0.440032,0.762157,550.000000,103.729614
1.000000,0.435248,-0.018153,0.273677,0.870497,-0.246087,0.426236,550.000000,58.010677
1.000000,0.302169,0.091214,0.512654,0.604337,-0.398364,0.689987,550.000000,93.907280
1.000000,-0.254263,0.508637,0.790787,-0.508526,-0.430523,0.745688,550.000000,101.488164
1.000000,0.325491,0.681247,0.820045,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.368815,0.559434,0.712820,0.737630,-0.337603,0.584745,550.000000,79.583810
1.000000,-0.120336,0.793815,0.625072,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.394216,-0.063105,0.318707,0.788433,-0.307561,0.532711,550.000000,72.501899
1.000000,0.117394,1.021881,0.230050,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.133990,0.632007,0.905332,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.347593,0.904434,0.433475,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.413272,0.901465,0.438616,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.033987,0.529664,0.881817,-0.067974,-0.498844,0.864022,550.000000,117.593442
1.000000,-0.464089,0.370379,0.428691,-0.928178,-0.186068,0.322279,550.000000,43.862235
1.000000,-0.135188,0.832137,0.558697,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.168545,0.337634,0.738493,-0.337089,-0.470736,0.815339,550.000000,110.967676
1.000000,-0.426318,0.899017,0.442856,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.059837,0.598544,0.918770,-0.119673,-0.496407,0.859802,550.000000,117.018991
1.000000,-0.033301,0.831326,0.560101,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.408205,-0.062897,0.297090,0.816410,-0.288736,0.500106,550.000000,68.064368
1.000000,-0.116799,0.552645,0.880447,-0.233599,-0.486167,0.842065,550.000000,114.605067
1.000000,0.373699,0.225139,0.513563,0.747397,-0.332189,0.575368,550.000000,78.307569
1.000000,-0.375022,0.253614,0.528276,-0.750045,-0.330694,0.572778,550.000000,77.955098
1.000000,-0.264940,0.972064,0.316335,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.215387,0.769825,0.666624,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.409254,0.201867,0.448234,-0.818507,-0.287248,0.497528,550.000000,67.713623
1.000000,0.463259,0.820238,0.579307,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.321235,0.105678,0.503443,-0.642470,-0.383155,0.663645,550.000000,90.322051
1.000000,0.348799,0.342580,0.611454,0.697599,-0.358244,0.620497,550.000000,84.449688
1.000000,-0.268566,0.128236,0.561031,-0.537131,-0.421749,0.730491,550.000000,99.419863
1.000000,-0.229129,0.594561,0.856430,-0.458258,-0.444410,0.769740,550.000000,104.761623
1.000000,-0.390071,0.736774,0.723870,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.160952,1.002851,0.263012,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.314277,-0.153473,0.360436,-0.628554,-0.388883,0.673565,550.000000,91.672201
1.000000,0.410590,0.363710,0.539465,0.821179,-0.285335,0.494215,550.000000,67.262645
1.000000,-0.025562,1.077405,0.133880,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.019594,0.180163,0.680924,-0.039188,-0.499616,0.865360,550.000000,117.775519
1.000000,-0.027602,0.591085,0.917733,-0.055204,-0.499238,0.864705,550.000000,117.686321
1.000000,-0.330877,-0.143043,0.350266,-0.661754,-0.374860,0.649277,550.000000,88.366635
1.000000,-0.075626,0.162883,0.664748,-0.151252,-0.494248,0.856062,550.000000,116.510028
1.000000,-0.024385,0.015703,0.585729,-0.048770,-0.499405,0.864995,550.000000,117.725798
1.000000,-0.472648,0.173111,0.288284,-0.945297,-0.163106,0.282507,550.000000,38.449250
1.000000,-0.251351,0.996062,0.274771,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.188613,0.729580,0.736330,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.156412,0.120847,0.618145,-0.312825,-0.474905,0.822560,550.000000,111.950460
1.000000,-0.466129,0.931053,0.387368,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.004951,-0.220975,0.449742,-0.009901,-0.499975,0.865983,550.000000,117.860280
1.000000,-0.236328,0.226898,0.639788,-0.472656,-0.440624,0.763182,550.000000,103.869134
1.000000,0.313635,0.552021,0.768351,0.627269,-0.389401,0.674463,550.000000,91.794399
1.000000,-0.412586,-0.050000,0.297266,-0.825173,-0.282440,0.489201,550.000000,66.580268
1.000000,-0.047612,0.636301,0.897895,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.494520,0.454006,0.347361,0.989041,-0.073821,0.127861,550.000000,17.401880
1.000000,0.374179,0.221895,0.511065,0.748358,-0.331648,0.574431,550.000000,78.180033
1.000000,-0.317732,0.147887,0.531172,-0.635464,-0.386065,0.668685,550.000000,91.008004
1.000000,-0.027684,0.344301,0.775247,-0.055367,-0.499233,0.864697,550.000000,117.685256
1.000000,-0.193285,-0.216227,0.407628,-0.386571,-0.461130,0.798700,550.000000,108.703128
1.000000,0.437150,0.176196,0.381964,0.874300,-0.242693,0.420356,550.000000,57.210476
1.000000,0.391594,0.163744,0.453525,0.783188,-0.310892,0.538481,550.000000,73.287308
1.000000,-0.395068,0.442954,0.609615,-0.790137,-0.306465,0.530813,550.000000,72.243685
1.000000,-0.347427,0.174772,0.516107,-0.694854,-0.359575,0.622803,550.000000,84.763465
1.000000,-0.332437,0.732821,0.730717,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.378051,0.111601,0.442282,0.756101,-0.327227,0.566774,550.000000,77.137971
1.000000,-0.080868,-0.113623,0.504148,-0.161736,-0.493417,0.854623,550.000000,116.314242
1.000000,-0.260456,-0.168720,0.395422,-0.520912,-0.426805,0.739248,550.000000,100.611705
1.000000,-0.255778,0.303838,0.671509,-0.511556,-0.429625,0.744132,550.000000,101.276394
1.000000,-0.444452,0.943864,0.365180,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.055633,-0.007605,0.569374,-0.111266,-0.496895,0.860648,550.000000,117.134193
1.000000,-0.409192,0.186562,0.439498,-0.818385,-0.287335,0.497680,550.000000,67.734182
1.000000,-0.331142,0.139635,0.513200,-0.662283,-0.374627,0.648872,550.000000,88.311546
1.000000,0.415525,0.436233,0.572981,0.831049,-0.278100,0.481683,550.000000,65.557008
1.000000,-0.117067,0.584231,0.898608,-0.234135,-0.486102,0.841954,550.000000,114.589877
1.000000,-0.138419,0.218321,0.680833,-0.276837,-0.480458,0.832178,550.000000,113.259475
1.000000,0.252004,0.874631,0.485095,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.486671,0.445937,0.389881,-0.973343,-0.114678,0.198628,550.000000,27.033287
1.000000,-0.354491,0.772887,0.661321,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.234585,0.239111,0.647913,-0.469171,-0.441554,0.764793,550.000000,104.088393
1.000000,-0.388400,0.264902,0.516526,-0.776801,-0.314873,0.545376,550.000000,74.225725
1.000000,-0.122127,0.152977,0.648184,-0.244254,-0.484856,0.839795,550.000000,114.296060
1.000000,-0.014289,-0.158050,0.485864,-0.028578,-0.499796,0.865672,550.000000,117.817918
1.000000,0.304440,-0.147417,0.372879,0.608880,-0.396631,0.686985,550.000000,93.498702
1.000000,-0.219638,0.058497,0.552437,-0.439276,-0.449176,0.777996,550.000000,105.885251
1.000000,-0.096815,-0.226315,0.435761,-0.193631,-0.490537,0.849635,550.000000,115.635382
1.000000,-0.106458,0.330211,0.754759,-0.212916,-0.488535,0.846168,550.000000,115.163445
1.000000,-0.245270,0.783607,0.642753,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.161082,0.899058,0.442786,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.168748,1.045410,0.189296,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.394718,0.907857,0.427545,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.279219,-0.165031,0.383659,-0.558437,-0.414773,0.718408,550.000000,97.775392
1.000000,0.317204,0.828208,0.565502,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,0.429685,0.119679,0.364328,0.859369,-0.255678,0.442847,550.000000,60.271456
1.000000,-0.032103,0.781142,0.647022,-0.000000,0.866025,0.500000,550.000000,68.050000
1.000000,-0.038678,-0.162034,0.482070,-0.077357,-0.498502,0.863430,550.000000,117.512870
1.000000,0.336197,0.271715,0.584225,0.672395,-0.370096,0.641026,550.000000,87.243597
1.000000,0.498037,0.688294,0.448496,0.996074,-0.044262,0.076664,550.000000,10.433921
1.000000,-0.163058,0.068518,0.585345,-0.326117,-0.472665,0.818679,550.000000,111.422263
1.000000,-0.470606,0.224335,0.324558,-0.941212,-0.168908,0.292558,550.000000,39.817130
1.000000,-0.418233,0.627296,0.678568,-0.836467,-0.274009,0.474597,550.000000,64.592671
1.000000,-0.350914,0.677285,0.802304,-0.701829,-0.356173,0.616909,550.000000,83.961356
1.000000,-0.329511,0.017306,0.444230,-0.659023,-0.376061,0.651358,550.000000,88.649767
1.000000,-0.446208,0.371662,0.475087,-0.892416,-0.225607,0.390762,550.000000,53.182698
1.000000,-0.219311,0.431304,0.767862,-0.438622,-0.449336,0.778272,550.000000,105.922862
1.000000,-0.068267,0.523283,0.874061,-0.136534,-0.495318,0.857915,550.000000,116.762291
1.000000,-0.206717,-0.102473,0.466534,-0.413435,-0.455267,0.788545,550.000000,107.321030
1.000000,-0.303246,0.187129,0.567084,-0.606492,-0.397545,0.688568,550.000000,93.714045
1.000000,-0.065890,0.668987,0.841281,-0.000000,0.866025,0.500000,550.000000,68.050000
